filename,RA,Dec,label1,label2,label3,distance,source_type
342.905 -16.207_[0.01283245 0.01283245] deg_(Abell_2485_1pln-forPyBDSF.FITS).fits.png,342.9053431000,-16.2070618200,FR II,,,0.0003352146,typical
342.967 -16.575_[0.009 0.009] deg_(Abell_2485_1pln-forPyBDSF.FITS).fits.png,342.9668903000,-16.5747810000,FR I,,,0.0002429327,typical
342.989 -44.283_[0.01033277 0.01033277] deg_(Abell_S1063.APSC.1pln-forPyBDSF.FITS).fits.png,342.9887915000,-44.2833661000,Bent,,,0.0003953599,typical
342.996 -15.899_[0.0232407 0.0232407] deg_(Abell_2485_1pln-forPyBDSF.FITS).fits.png,342.9962639000,-15.8986754500,FR II,,,0.0004120075,typical
343.001 -44.162_[0.04014776 0.04014776] deg_(Abell_S1063.APSC.1pln-forPyBDSF.FITS).fits.png,342.9887915000,-44.2833661000,Bent,,,0.1216810408,typical
343.034 -44.551_[0.009 0.009] deg_(Abell_S1063.APSC.1pln-forPyBDSF.FITS).fits.png,343.0341097000,-44.5505673300,Point Source,,,0.0004396760,typical
343.051 -16.138_[0.01048882 0.01048882] deg_(Abell_2485_1pln-forPyBDSF.FITS).fits.png,343.0509852000,-16.1384307400,FR I,,,0.0004309748,typical
343.052 -16.242_[0.009 0.009] deg_(Abell_2485_1pln-forPyBDSF.FITS).fits.png,343.0519742000,-16.2420100900,FR II,,,0.0000267546,typical
343.053 -15.709_[0.009 0.009] deg_(Abell_2485_1pln-forPyBDSF.FITS).fits.png,343.0532635000,-15.7091232700,FR I,,,0.0002820233,typical
343.059 -16.256_[0.02846476 0.02846476] deg_(Abell_2485_1pln-forPyBDSF.FITS).fits.png,343.0592043000,-16.2557051700,Bent,,,0.0003541082,typical
343.147 -16.712_[0.009 0.009] deg_(Abell_2485_1pln-forPyBDSF.FITS).fits.png,343.1469904000,-16.7122599000,Bent,,,0.0002600634,typical
343.257 -45.091_[0.01283262 0.01283262] deg_(Abell_S1063.APSC.1pln-forPyBDSF.FITS).fits.png,343.2566460000,-45.0914085100,Bent,,,0.0004788940,typical
343.316 -44.669_[0.009 0.009] deg_(Abell_S1063.APSC.1pln-forPyBDSF.FITS).fits.png,343.3160766000,-44.6689459500,FR II,,,0.0000767447,typical
343.370 -44.360_[0.009 0.009] deg_(Abell_S1063.APSC.1pln-forPyBDSF.FITS).fits.png,343.3703337000,-44.3596145600,FR II,,,0.0004533064,typical
350.213 -12.688_[0.01244889 0.01244889] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.2125348000,-12.6884707400,Point Source,,,0.0006538864,typical
350.241 -12.345_[0.03383724 0.03383724] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.2408233000,-12.3449705900,FR II,,,0.0001751048,typical
350.498 -12.658_[0.00903466 0.00903466] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.4984718000,-12.6578297700,FR I,,,0.0004908003,typical
350.543 -11.850_[0.0129045 0.0129045] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.5428388000,-11.8499204400,Bent,,,0.0001766920,typical
350.543 -12.190_[0.01927677 0.01927677] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.5427004000,-12.1895069100,FR II,,,0.0005734951,typical
350.582 -12.332_[0.009 0.009] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.5824423000,-12.3323551400,Point Source,,,0.0005593130,typical
350.633 -12.110_[0.02645253 0.02645253] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.6329819000,-12.1103868000,Bent,,,0.0003872040,typical
350.634 -12.350_[0.01185453 0.01185453] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.6339333000,-12.3495958400,Point Source,,,0.0004093780,typical
350.679 -12.195_[0.04764629 0.04764629] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.6789145000,-12.1954223800,Bent,,,0.0004305686,typical
350.701 -41.505_[0.01100392 0.01100392] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,350.7012956000,-41.5054480100,FR I,,,0.0004997195,typical
350.726 -11.591_[0.02758791 0.02758791] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.7259466000,-11.5912661000,FR II,,,0.0002711924,typical
350.866 -12.407_[0.01372733 0.01372733] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.8655821000,-12.4072441700,FR II,,,0.0004756025,typical
350.880 -11.807_[0.02205318 0.02205318] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.8800029000,-11.8068056300,FR II,,,0.0001943906,typical
350.890 -12.389_[0.01154747 0.01154747] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.8903555000,-12.3886098400,FR I,,,0.0005222911,typical
350.921 -11.947_[0.01916052 0.01916052] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.9213632000,-11.9473190200,FR II,,,0.0004775313,typical
350.925 -13.023_[0.03570619 0.03570619] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,350.9247538000,-13.0227535000,FR II,,,0.0003439458,typical
350.994 -41.170_[0.009 0.009] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,350.9936166000,-41.1697800400,Point Source,,,0.0003628729,typical
351.047 -12.523_[0.02923081 0.02923081] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.0471452000,-12.5232863600,FR II,,,0.0003195202,typical
351.103 -41.748_[0.009 0.009] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.1032660000,-41.7477447600,Point Source,,,0.0003233165,typical
351.107 -41.331_[0.009 0.009] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.1067781000,-41.3307636100,FR I,,,0.0002892139,typical
351.130 -41.141_[0.009 0.009] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.1296113000,-41.1413527900,Bent,,,0.0004584200,typical
351.136 -12.301_[0.02192379 0.02192379] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.1360155000,-12.3012514900,FR II,,,0.0002519457,typical
351.147 -12.839_[0.01636304 0.01636304] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.1472232000,-12.8386468400,FR II,,,0.0004148251,typical
351.198 -11.677_[0.01147044 0.01147044] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.1982220000,-11.6772981100,FR II,,,0.0003689626,typical
351.264 -40.858_[0.009 0.009] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.2641002000,-40.8583949500,Point Source,,,0.0004021555,typical
351.269 -41.242_[0.01226864 0.01226864] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.1296113000,-41.1413527900,Bent,,,0.1453687392,typical
351.290 -12.922_[0.01480974 0.01480974] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.2902022000,-12.9221286800,FR II,,,0.0002353692,typical
351.313 -12.097_[0.009 0.009] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.3065671000,-12.0988942700,Should be discarded,,,0.0065690743,typical
351.318 -12.123_[0.009 0.009] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.3260521000,-12.1312470300,Point Source,,,0.0114012420,typical
351.319 -12.098_[0.04202992 0.04202992] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.3214235000,-12.1076534700,Point Source,,,0.0099400524,typical
351.321 -12.108_[0.009 0.009] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.3214235000,-12.1076534700,Point Source,,,0.0005399489,typical
351.325 -12.097_[0.009 0.009] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.3309874000,-12.1046693500,Should be discarded,,,0.0096484441,typical
351.326 -12.131_[0.009 0.009] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.3260521000,-12.1312470300,Point Source,,,0.0002522291,typical
351.332 -12.114_[0.009 0.009] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.3309874000,-12.1046693500,Should be discarded,,,0.0093830307,typical
351.343 -12.119_[0.009 0.009] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.3426365000,-12.1188451500,Point Source,,,0.0003876687,typical
351.347 -12.153_[0.009 0.009] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.3473777000,-12.1534575800,Point Source,,,0.0005879743,typical
351.361 -40.185_[0.009 0.009] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.3606638000,-40.1852213300,Bent,,,0.0003390524,typical
351.399 -11.992_[0.0554646 0.0554646] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.3985684000,-11.9916773700,S/Z shaped,,,0.0005313450,typical
351.412 -11.779_[0.01996172 0.01996172] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.4119936000,-11.7788970900,FR II,,,0.0001030982,typical
351.424 -12.839_[0.0125366 0.0125366] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.4239050000,-12.8389144100,FR II,,,0.0001261160,typical
351.438 -12.068_[0.009 0.009] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.4383005000,-12.0678006500,Point Source,,,0.0003550980,typical
351.462 -11.503_[0.00929828 0.00929828] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.4619781000,-11.5026338100,Point Source,,,0.0003668188,typical
351.462 -41.739_[0.03170988 0.03170988] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.4622005000,-41.7389907900,Bent,,,0.0001498950,typical
351.509 -12.220_[0.009 0.009] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.5088074000,-12.2200307000,FR II,,,0.0001907243,typical
351.515 -41.855_[0.009 0.009] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.5148397000,-41.8554600600,Bent,,,0.0004753005,typical
351.520 -40.733_[0.009 0.009] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.5195714000,-40.7333681300,Point Source,,,0.0004909161,typical
351.532 -11.630_[0.01651605 0.01651605] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.5318574000,-11.6297669200,FR II,,,0.0002717241,typical
351.543 -41.917_[0.01072601 0.01072601] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.5148397000,-41.8554600600,Bent,,,0.0650128961,typical
351.614 -41.350_[0.03079846 0.03079846] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.6143883000,-41.3497358700,Bent,,,0.0003933609,typical
351.634 -12.935_[0.02209365 0.02209365] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.6338907000,-12.9347309600,FR II,,,0.0002893625,typical
351.638 -40.871_[0.01164336 0.01164336] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.6377571000,-40.8713882100,Bent,,,0.0004294694,typical
351.699 -41.573_[0.01520681 0.01520681] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.6994321000,-41.5732792700,Bent,,,0.0004271855,typical
351.773 -11.820_[0.01278455 0.01278455] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.8072938000,-11.6673566000,X-Shaped,Exotic,,0.1562925203,typical
351.776 -40.636_[0.01754607 0.01754607] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.7756941000,-40.6356203900,FR II,,,0.0004449619,typical
351.787 -12.231_[0.009 0.009] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.7865866000,-12.2309850200,FR I,,,0.0004042941,typical
351.814 -11.682_[0.01116913 0.01116913] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,351.8072938000,-11.6673566000,X-Shaped,Exotic,,0.0160486994,typical
351.817 -41.286_[0.009 0.009] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.8171444000,-41.2862442800,FR I,,,0.0002672925,typical
351.860 -40.170_[0.01067174 0.01067174] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.8603711000,-40.1699795100,Bent,,,0.0002843092,typical
351.970 -40.740_[0.01142754 0.01142754] deg_(Abell_S1121.1pln-forPyBDSF.FITS).fits.png,351.9703946000,-40.7400125700,Bent,,,0.0002992425,typical
352.006 -12.426_[0.0139819 0.0139819] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,352.0055538000,-12.4259574100,FR II,,,0.0004378244,typical
352.066 -12.157_[0.01015629 0.01015629] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,352.0660289000,-12.1566745100,Bent,,,0.0003267143,typical
352.160 -12.523_[0.01365605 0.01365605] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,352.1603483000,-12.5227466900,FR I,,,0.0004239981,typical
352.454 -12.076_[0.0122751 0.0122751] deg_(Abell_2597.1pln-forPyBDSF.FITS).fits.png,352.4543104000,-12.0760466000,FR II,,,0.0003070880,typical
354.392 -9.005_[0.02456101 0.02456101] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.3918131000,-9.0049889240,Bent,,,0.0001849282,typical
354.441 -9.241_[0.09487253 0.09487253] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.4412350000,-9.2414784280,Bent,,,0.0005316899,typical
354.475 -9.172_[0.0171511 0.0171511] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.4749692000,-9.1717002620,FR II,,,0.0003012769,typical
354.499 -8.603_[0.01497792 0.01497792] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.4987248000,-8.6033991950,FR II,,,0.0004831107,typical
354.561 -9.196_[0.03144583 0.03144583] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.5611095000,-9.1961722350,Bent,,,0.0002033434,typical
354.582 -8.862_[0.04615585 0.04615585] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.5820329000,-8.8615319370,Bent,,,0.0004691904,typical
354.582 -9.757_[0.01594532 0.01594532] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.5823563000,-9.7565719220,FR II,,,0.0005536740,typical
354.602 -8.842_[0.01414442 0.01414442] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.6017672000,-8.8417398190,FR II,,,0.0003472897,typical
354.638 -8.794_[0.02273364 0.02273364] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.6379205000,-8.7943167200,FR II,,,0.0003263192,typical
354.692 -9.222_[0.01543837 0.01543837] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.6921648000,-9.2221538970,Bent,,,0.0002239330,typical
354.702 -9.592_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.7020120000,-9.5920434340,typical,,,0.0000450239,typical
354.717 -9.626_[0.02456157 0.02456157] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.7173749000,-9.6260467850,FR II,,,0.0003725702,typical
354.719 -9.534_[0.04786799 0.04786799] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.7191841000,-9.5340530520,FR II,,,0.0001891489,typical
354.830 -8.752_[0.02088599 0.02088599] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.8301285000,-8.7520575440,FR II,,,0.0001394320,typical
354.866 -9.506_[0.01532439 0.01532439] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.8661225000,-9.5060514410,FR II,,,0.0001313119,typical
354.882 -8.319_[0.01165526 0.01165526] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.8818514000,-8.3190874110,FR II,,,0.0001710597,typical
354.891 -9.307_[0.01929629 0.01929629] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.8911995000,-9.3066261100,FR I,,,0.0004225559,typical
354.898 -9.254_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.9064014000,-9.2418491300,Point Source,,,0.0147106841,typical
354.902 -9.226_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.9024889000,-9.2263827980,Point Source,,,0.0006159656,typical
354.906 -9.242_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.9064014000,-9.2418491300,Point Source,,,0.0004239440,typical
354.925 -8.381_[0.03180859 0.03180859] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.9250539000,-8.3809907900,FR II,,,0.0000541187,typical
354.974 -9.047_[0.01934214 0.01934214] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,354.9735797000,-9.0469447900,FR I,,,0.0004187270,typical
355.026 -9.370_[0.01225676 0.01225676] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.0262716000,-9.3696855760,FR II,,,0.0004131259,typical
355.031 -9.624_[0.03049981 0.03049981] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.0312151000,-9.6236387250,FR I,,,0.0004189202,typical
355.045 -8.986_[0.01777857 0.01777857] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.0454598000,-8.9862319640,FR I,,,0.0005099659,typical
355.080 -8.218_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.0804509000,-8.2184628190,FR I,,,0.0006429290,typical
355.087 -8.886_[0.02407039 0.02407039] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.0872620000,-8.8863432600,FR II,,,0.0004299223,typical
355.128 -8.663_[0.01163409 0.01163409] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.1282147000,-8.6631623270,Bent,,,0.0002672080,typical
355.171 -9.702_[0.01471095 0.01471095] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.1713093000,-9.7019141530,FR I,,,0.0003167316,typical
355.180 -8.899_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.1802714000,-8.8987456460,FR II,,,0.0003695834,typical
355.221 -8.470_[0.01468416 0.01468416] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.2211046000,-8.4696382610,FR II,,,0.0003762421,typical
355.253 -9.678_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.2532372000,-9.6778441600,FR I,,,0.0002809979,typical
355.257 -8.571_[0.02151845 0.02151845] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.2570548000,-8.5706892190,FR II,,,0.0003154691,typical
355.274 -8.546_[0.01105409 0.01105409] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.2741750000,-8.5457559540,FR I,,,0.0002991779,typical
355.300 -9.035_[0.02011258 0.02011258] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.3000508000,-9.0354067020,Bent,,,0.0004097856,typical
355.308 -9.319_[0.05181621 0.05181621] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.3081881000,-9.3193034490,FR II,,,0.0003557174,typical
355.313 -7.994_[0.0250773 0.0250773] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.3134601000,-7.9940680950,FR II,,,0.0004606890,typical
355.331 -8.572_[0.02000801 0.02000801] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.3310661000,-8.5718467820,FR II,,,0.0001665756,typical
355.396 -8.504_[0.02183381 0.02183381] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.3964613000,-8.5038460450,FR II,,,0.0004815049,typical
355.420 -9.626_[0.01394184 0.01394184] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.4199939000,-9.6258123500,FR I,,,0.0001877467,typical
355.431 -9.215_[0.01490528 0.01490528] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.4306542000,-9.2146037090,FR I,,,0.0005230282,typical
355.439 -9.031_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.4388802000,-9.0309417410,Bent,,,0.0001318825,typical
355.453 -8.724_[0.03754626 0.03754626] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.4532758000,-8.7236158630,FR II,,,0.0004710386,typical
355.470 -8.648_[0.02384788 0.02384788] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.4695866000,-8.6480145490,FR I,,,0.0004089594,typical
355.506 -8.086_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.5063125000,-8.0859095820,FR II,,,0.0003223332,typical
355.513 -8.215_[0.02581574 0.02581574] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.5131979000,-8.2151306080,FR II,,,0.0002354218,typical
355.520 -8.936_[0.02602641 0.02602641] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.5195364000,-8.9361966630,FR I,,,0.0004984130,typical
355.525 -9.386_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.5248727000,-9.3861361550,Point Source,,,0.0001852354,typical
355.534 -9.405_[0.04701035 0.04701035] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.5260247000,-9.4054321580,Should be discarded,,,0.0078799496,typical
355.539 -9.390_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.5390627000,-9.3900357300,Point Source,,,0.0000714318,typical
355.542 -9.720_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.4199939000,-9.6258123500,FR I,,,0.1527630645,typical
355.543 -9.401_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.5426656000,-9.4013428230,Point Source,,,0.0004757818,typical
355.551 -8.470_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.5514527000,-8.4700916670,FR II,,,0.0004570489,typical
355.606 -8.389_[0.01747913 0.01747913] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.6062773000,-8.3887355540,FR II,,,0.0003810395,typical
355.621 -8.837_[0.01197043 0.01197043] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.6214632000,-8.8369168410,FR II,,,0.0004651954,typical
355.628 -9.148_[0.01421 0.01421] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.6276181000,-9.1477002590,FR II,,,0.0004816706,typical
355.651 -9.014_[0.0181356 0.0181356] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.6508618000,-9.0138419800,FR II,,,0.0002088083,typical
355.690 -8.483_[0.01322892 0.01322892] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.6896981000,-8.4831993690,FR II,,,0.0003590390,typical
355.707 -8.442_[0.02772596 0.02772596] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.7074311000,-8.4423221240,FR II,,,0.0005344207,typical
355.708 -9.158_[0.01916661 0.01916661] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.7083282000,-9.1576573230,Bent,,,0.0004716085,typical
355.720 -8.362_[0.01423648 0.01423648] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.7204991000,-8.3616978510,FR II,,,0.0005789013,typical
355.755 -10.096_[0.01405709 0.01405709] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.7549527000,-10.0959766100,FR II,,,0.0000521222,typical
355.759 -8.983_[0.03094219 0.03094219] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.7592054000,-8.9834174600,FR II,,,0.0004641475,typical
355.788 -8.903_[0.01493177 0.01493177] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.7875117000,-8.9026950510,FR II,,,0.0005707194,typical
355.832 -9.742_[0.04083436 0.04083436] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.8315497000,-9.7424513140,FR II,,,0.0006329682,typical
355.837 -9.520_[0.01387185 0.01387185] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.8374216000,-9.5201996220,FR I,,,0.0004612298,typical
355.887 -9.434_[0.02137778 0.02137778] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,355.8872935000,-9.4338668170,FR II,,,0.0003186932,typical
356.316 -8.936_[0.01331521 0.01331521] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,356.3159094000,-8.9363375970,FR II,,,0.0003492602,typical
356.331 -9.047_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,356.3308513000,-9.0465369900,FR II,,,0.0004857394,typical
356.333 -9.384_[0.01954524 0.01954524] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,356.3325069000,-9.3844104440,FR II,,,0.0006365122,typical
356.418 -9.603_[0.009 0.009] deg_(Abell_2645_1pln-forPyBDSF.FITS).fits.png,356.4177464000,-9.6030471890,FR II,,,0.0002544618,typical
357.084 -26.305_[0.009 0.009] deg_(Abell_2667_1pln-forPyBDSF.FITS).fits.png,357.0841132000,-26.3048833000,FR I,Bent,,0.0001546533,typical
357.088 -26.105_[0.02220256 0.02220256] deg_(Abell_2667_1pln-forPyBDSF.FITS).fits.png,357.0882485000,-26.1047988100,FR II,,,0.0003004555,typical
357.203 -25.918_[0.009 0.009] deg_(Abell_2667_1pln-forPyBDSF.FITS).fits.png,357.2031197000,-25.9182559700,FR I,,,0.0002776891,typical
357.376 -26.226_[0.00986567 0.00986567] deg_(Abell_2667_1pln-forPyBDSF.FITS).fits.png,357.3758976000,-26.2261839100,Bent,,,0.0002055734,typical
